epoch,train_l_cls,train_l_score,train_total,feas_acc,auc,roc_auc,pr_auc,score_mae,score_rmse,score_spearman,topk_hit,precision_at_k,recall_at_k,topk_avg_true_score,topk_avg_score_norm,enrichment,composite
1,0.9877704401485256,0.0044162176572336035,0.9921866596722212,0.29069767441860467,0.6642622950819672,0.6642622950819672,0.3894994846561263,0.07951661199331284,0.09378919005393982,-0.09008100810081009,0.4000000059604645,0.4000000059604645,0.03999999910593033,0.0,0.0,1.3760000205039977,0.15879169278414862
2,0.9824260961814005,0.003917425860398923,0.9863435303578612,0.7093023255813954,0.6580737704918033,0.6580737704918033,0.38554239760320047,0.07123539596796036,0.08617547899484634,0.11512751275127513,0.4000000059604645,0.4000000059604645,0.03999999910593033,0.17029213905334473,0.2997167457983156,1.3760000205039977,0.23767305920784992
3,0.9824263033319692,0.003895210180446872,0.9863215196328085,0.7093023255813954,0.6634426229508197,0.6634426229508197,0.39035562191830353,0.07134995609521866,0.0872936099767685,0.12292829282928293,0.4000000059604645,0.4000000059604645,0.03999999910593033,0.17029212415218353,0.29971671957204604,1.3760000205039977,0.24037842169643803
4,0.9670758530741832,0.003865189436197159,0.9709410403595596,0.375,0.667172131147541,0.667172131147541,0.39442316270873967,0.0734374076128006,0.08776107430458069,-0.0848964896489649,0.30000001192092896,0.30000001192092896,0.029999999329447746,0.04638027399778366,0.08162998520733492,1.0320000410079955,0.17460561295890067
5,0.9380574314320673,0.0038660022479741546,0.9419234307085882,0.5319767441860465,0.6658606557377049,0.6658606557377049,0.39383817213363903,0.06986109167337418,0.08250387012958527,0.12818481848184818,0.4000000059604645,0.4000000059604645,0.03999999910593033,0.15597502887248993,0.274518414880072,1.3760000205039977,0.23725743340943392
6,0.9094369675292343,0.003770948235006606,0.9132079159627196,0.5406976744186046,0.6673770491803279,0.6673770491803279,0.3953628888543249,0.07001300156116486,0.08486753702163696,0.10333033303330333,0.30000001192092896,0.30000001192092896,0.029999999329447746,0.17183144390583038,0.3024259456694502,1.0320000410079955,0.23796337777778465
7,0.9007448778777826,0.0035593231078847997,0.9043042024628061,0.44476744186046513,0.6709836065573771,0.6709836065573771,0.40200578840953394,0.07232169806957245,0.08386623114347458,0.012781278127812781,0.4000000059604645,0.4000000059604645,0.03999999910593033,0.16454465687274933,0.2896010900476867,1.3760000205039977,0.2320006609179113
8,0.9107797253327291,0.003660535752834355,0.9144402634902079,0.6162790697674418,0.6686065573770492,0.6686065573770492,0.40020906919929444,0.06894797086715698,0.08323805779218674,0.08912091209120912,0.5,0.5,0.05000000074505806,0.09410522133111954,0.16562661586603286,1.72,0.21712104228556267
9,0.9041495577233737,0.003607890713715651,0.9077574464141346,0.4069767441860465,0.6778688524590164,0.6778688524590164,0.4153425123338052,0.07055500149726868,0.08291187882423401,-0.010741074107410742,0.6000000238418579,0.6000000238418579,0.05999999865889549,0.0,0.0,2.064000082015991,0.18306289712044968
10,0.8996762662637429,0.003544039351552664,0.9032203125171974,0.6046511627906976,0.6722131147540984,0.6722131147540984,0.4076604568339682,0.06918604671955109,0.08350751549005508,0.1901950195019502,0.5,0.5,0.05000000074505806,0.18875686824321747,0.3322149490365885,1.72,0.26352667471461744
