epoch,train_l_cls,train_l_score,train_total,feas_acc,auc,roc_auc,pr_auc,score_mae,score_rmse,score_spearman,topk_hit,precision_at_k,recall_at_k,topk_avg_true_score,topk_avg_score_norm,enrichment,composite
28,0.8245510009468578,0.0032403125154755277,0.8277913185416675,0.6511627906976745,0.7758196721311476,0.7758196721311476,0.5502991399017644,0.06732039153575897,0.07783323526382446,0.09026102610261026,0.699999988079071,0.699999988079071,0.07000000029802322,0.18304423987865448,0.3328586361432625,2.4079999589920043,0.31671748588902626
29,0.8173719839971574,0.0034307474785743924,0.8208027325692724,0.6715116279069767,0.7776229508196721,0.7776229508196721,0.5264185768147092,0.06715467572212219,0.07705746591091156,0.1628802880288029,0.6000000238418579,0.6000000238418579,0.05999999865889549,0.2070976197719574,0.37659874635502466,2.064000082015991,0.3201752083974375
30,0.8143413858335526,0.003386489854224759,0.8177278784454846,0.6947674418604651,0.7797131147540983,0.7797131147540983,0.5175654326738193,0.06640834361314774,0.07674172520637512,0.16704470447044706,0.5,0.5,0.05000000074505806,0.2211769074201584,0.4022013683635382,1.72,0.31917091741279746
31,0.8135605659641203,0.0033350243656819715,0.8168955904538514,0.7005813953488372,0.7792213114754099,0.7792213114754099,0.5135682282740989,0.0665300115942955,0.07667391747236252,0.21076507650765078,0.5,0.5,0.05000000074505806,0.17871949076652527,0.32499425269104665,1.72,0.30650264972213137
32,0.8157751491812409,0.003280011887402564,0.8190551615152203,0.6831395348837209,0.7847131147540983,0.7847131147540983,0.538144021027212,0.06728796660900116,0.07745805382728577,0.15137113711371136,0.6000000238418579,0.6000000238418579,0.05999999865889549,0.2328662872314453,0.42345803846648683,2.064000082015991,0.333086329413222
33,0.8078972765656768,0.0033522748701335465,0.8112495561115077,0.6802325581395349,0.7860245901639344,0.7860245901639344,0.5353116238044279,0.06708032637834549,0.0769762471318245,0.12763276327632764,0.6000000238418579,0.6000000238418579,0.05999999865889549,0.26186639070510864,0.47619356784810674,2.064000082015991,0.34012663901669393
34,0.8055696243145427,0.0033092231138563545,0.8088788487872139,0.7063953488372093,0.7866803278688524,0.7866803278688524,0.52162847530553,0.06728508323431015,0.07713611423969269,0.1870747074707471,0.5,0.5,0.05000000074505806,0.25685280561447144,0.4670765636934608,1.72,0.33577417383149627
35,0.8112499108080005,0.0033724801777098635,0.8146223894885329,0.6715116279069767,0.7817622950819673,0.7817622950819673,0.5320123849153197,0.0666680634021759,0.07691847532987595,0.15254725472547254,0.699999988079071,0.699999988079071,0.07000000029802322,0.3260878622531891,0.5929777476987189,2.4079999589920043,0.3676552290678259
36,0.803600974747392,0.003247048062669327,0.8068480237585599,0.7005813953488372,0.7886885245901639,0.7886885245901639,0.5315008792615753,0.06720732152462006,0.07740777730941772,0.18726672667266728,0.6000000238418579,0.6000000238418579,0.05999999865889549,0.25685280561447144,0.4670765636934608,2.064000082015991,0.34274233670825766
37,0.8011411804644788,0.00332772341121721,0.804468898988161,0.6656976744186046,0.7849180327868852,0.7849180327868852,0.5395054048924537,0.06757201999425888,0.07787391543388367,0.1312211221122112,0.800000011920929,0.800000011920929,0.07999999821186066,0.23674455285072327,0.43051050952752623,2.7520000410079954,0.33902637553726606
38,0.8011995221747726,0.0033144489089103387,0.8045139723136777,0.7005813953488372,0.7861475409836065,0.7861475409836065,0.5116994513400606,0.06648170948028564,0.07675878703594208,0.16296429642964297,0.5,0.5,0.05000000074505806,0.2555990517139435,0.46479666232281025,1.72,0.328935542867068
39,0.8005597200550016,0.003329766225298775,0.8038894876104886,0.6773255813953488,0.7880327868852459,0.7880327868852459,0.5405263686238079,0.06759220361709595,0.07777547091245651,0.10652265226522652,0.699999988079071,0.699999988079071,0.07000000029802322,0.2261904925107956,0.4113183725181841,2.4079999589920043,0.3301264872690896
40,0.7900833897903318,0.0033275863684362685,0.7934109754249697,0.7093023255813954,0.787827868852459,0.787827868852459,0.5103172956477693,0.06648825854063034,0.07678424566984177,0.18893489348934894,0.4000000059604645,0.4000000059604645,0.03999999910593033,0.2220199853181839,0.40373447183341704,1.3760000205039977,0.31576730170650513
41,0.7957729687456225,0.003335756169571007,0.7991087270564721,0.7034883720930233,0.7933196721311475,0.7933196721311475,0.5482242295207239,0.06700187921524048,0.07736890763044357,0.15258325832583258,0.6000000238418579,0.6000000238418579,0.05999999865889549,0.16423329710960388,0.2986516883648128,2.064000082015991,0.312278354911504
42,0.7894842839631878,0.003449852160391871,0.792934136312516,0.7063953488372093,0.7989754098360655,0.7989754098360655,0.5337217913456996,0.06755298376083374,0.07753347605466843,0.1631923192319232,0.6000000238418579,0.6000000238418579,0.05999999865889549,0.17871949076652527,0.32499425269104665,2.064000082015991,0.3128067985973502
43,0.7933226115390902,0.003359127125595925,0.7966817392677558,0.6511627906976745,0.7863934426229509,0.7863934426229509,0.5497715042798321,0.06771094352006912,0.07820263504981995,0.09647764776477648,0.800000011920929,0.800000011920929,0.07999999821186066,0.2543983459472656,0.46261322686387046,2.7520000410079954,0.34607901132474284
44,0.7839223625230007,0.003274259014345217,0.78719661763457,0.7122093023255814,0.8015983606557378,0.8015983606557378,0.5533558473480761,0.06724601238965988,0.07736985385417938,0.14155415541554156,0.800000011920929,0.800000011920929,0.07999999821186066,0.2555990219116211,0.46479660812847784,2.7520000410079954,0.35245707557003836
45,0.7869344627270933,0.0034207562232756467,0.7903552231241445,0.7122093023255814,0.7980737704918033,0.7980737704918033,0.5456668884982342,0.06732344627380371,0.07759231328964233,0.12224422442244225,0.699999988079071,0.699999988079071,0.07000000029802322,0.2555990219116211,0.46479660812847784,2.4079999589920043,0.3444504995566404
46,0.7813426436947994,0.00339928848409384,0.7847419307857263,0.7151162790697675,0.8004098360655738,0.8004098360655738,0.5329071944452224,0.06690713763237,0.07696116715669632,0.1481188118811881,0.5,0.5,0.05000000074505806,0.2555990219116211,0.46479660812847784,1.72,0.33593408081542075
47,0.773770477928099,0.0032926877549292184,0.7770631684631598,0.7122093023255814,0.8032786885245902,0.8032786885245902,0.543157359142655,0.0674004852771759,0.07761029899120331,0.16324032403240324,0.6000000238418579,0.6000000238418579,0.05999999865889549,0.2211769074201584,0.4022013683635382,2.064000082015991,0.3320272493306786
48,0.7771612674486442,0.0032728487414834624,0.7804341164768719,0.6947674418604651,0.7996311475409836,0.7996311475409836,0.5315224651623517,0.06719886511564255,0.07725125551223755,0.1635043504350435,0.5,0.5,0.05000000074505806,0.2555990219116211,0.46479660812847784,1.72,0.33691874295765806
49,0.7674096588228569,0.003356831264682114,0.7707664873756346,0.688953488372093,0.8031147540983606,0.8031147540983606,0.5465586474833929,0.06726004928350449,0.07750368118286133,0.13236123612361236,0.6000000238418579,0.6000000238418579,0.05999999865889549,0.254398375749588,0.4626132810582029,2.064000082015991,0.3423822384150277
50,0.7734025218447701,0.0034293093562095625,0.776831829157032,0.6831395348837209,0.7959016393442623,0.7959016393442623,0.530106700429577,0.0668032318353653,0.07692765444517136,0.15872787278727873,0.5,0.5,0.05000000074505806,0.19781234860420227,0.35971385175703985,1.72,0.31485823802548407
51,0.7652546020804859,0.003339514662091788,0.7685941193924576,0.6918604651162791,0.8000819672131148,0.8000819672131148,0.5308392256325547,0.06702524423599243,0.07714561372995377,0.1474827482748275,0.4000000059604645,0.4000000059604645,0.03999999910593033,0.254398375749588,0.4626132810582029,1.3760000205039977,0.33160662102392435
52,0.7672888607275291,0.0033439263934269547,0.7706327838975875,0.7180232558139535,0.8041803278688524,0.8041803278688524,0.5358070783469151,0.06677136570215225,0.07706739008426666,0.17138913891389138,0.5,0.5,0.05000000074505806,0.2543984055519104,0.4626133352525353,1.72,0.3389844125041797
53,0.7722391437311642,0.0034514252634596874,0.7756905663208883,0.6831395348837209,0.8032786885245902,0.8032786885245902,0.5489784433376924,0.06707055866718292,0.07738014310598373,0.1479147914791479,0.6000000238418579,0.6000000238418579,0.05999999865889549,0.2199762761592865,0.4000180683904294,2.064000082015991,0.3323864697587463
54,0.7613984903351205,0.0034203800290716108,0.7648188681876074,0.686046511627907,0.8025819672131147,0.8025819672131147,0.5414778094555378,0.06693613529205322,0.07725207507610321,0.16106810681068107,0.5,0.5,0.05000000074505806,0.2199762761592865,0.4000180683904294,1.72,0.3277015483648865
55,0.7654629623303648,0.003399495703366692,0.7688624595032364,0.7063953488372093,0.8038934426229508,0.8038934426229508,0.5271418505547983,0.066548191010952,0.07699229568243027,0.1889108910891089,0.4000000059604645,0.4000000059604645,0.03999999910593033,0.22117693722248077,0.4022014225578706,1.3760000205039977,0.3221881135741835
56,0.764882673982714,0.003358005872377973,0.76824068046007,0.7267441860465116,0.8050819672131148,0.8050819672131148,0.5360591392622104,0.06675500422716141,0.07707498222589493,0.16492049204920492,0.5,0.5,0.05000000074505806,0.2555990219116211,0.46479660812847784,1.72,0.33887502675901765
57,0.7650535018717657,0.0033654155883342638,0.7684189178904549,0.7122093023255814,0.8049180327868852,0.8049180327868852,0.5364450677053354,0.06687031686306,0.07721243053674698,0.15907590759075907,0.4000000059604645,0.4000000059604645,0.03999999910593033,0.19781234860420227,0.35971385175703985,1.3760000205039977,0.3144283879243971
58,0.7612160659227215,0.003370636112255151,0.7645867022334553,0.7180232558139535,0.8064754098360656,0.8064754098360656,0.5367844240562119,0.0667378306388855,0.07709290832281113,0.16273627362736273,0.5,0.5,0.05000000074505806,0.19781234860420227,0.35971385175703985,1.72,0.31793016756014647
59,0.7587416460279559,0.0033550587526644717,0.762096704029646,0.7151162790697675,0.8069672131147541,0.8069672131147541,0.5410926090437885,0.06678450107574463,0.07715359330177307,0.1654125412541254,0.5,0.5,0.05000000074505806,0.254398375749588,0.4626132810582029,1.72,0.3405009541780859
60,0.7602904722338817,0.0033792474862478186,0.7636697194615348,0.7122093023255814,0.807827868852459,0.807827868852459,0.5414529449255333,0.06694863736629486,0.07730275392532349,0.15684368436843685,0.5,0.5,0.05000000074505806,0.2543983459472656,0.46261322686387046,1.72,0.33978819200334853
61,0.7571032701945696,0.0033742038468204316,0.7604774769212379,0.6831395348837209,0.8049590163934426,0.8049590163934426,0.5495213005063007,0.06717929989099503,0.07770634442567825,0.1326132613261326,0.6000000238418579,0.6000000238418579,0.05999999865889549,0.2199762761592865,0.4000180683904294,2.064000082015991,0.33107345961088813
62,0.7562297533770077,0.0033505209797962767,0.759580274097255,0.7209302325581395,0.8084016393442623,0.8084016393442623,0.5409155840105572,0.06688029319047928,0.07720647007226944,0.1627122712271227,0.5,0.5,0.05000000074505806,0.2555990219116211,0.46479660812847784,1.72,0.34059678257614817
63,0.7601636223128585,0.0034104037827613655,0.7635740237157853,0.6976744186046512,0.808483606557377,0.808483606557377,0.5474974455257617,0.06690698117017746,0.07727682590484619,0.15417941794179418,0.6000000238418579,0.6000000238418579,0.05999999865889549,0.2777629494667053,0.5051008247618674,2.064000082015991,0.35343708455452627
64,0.7565971583616539,0.003346489177497684,0.7599436464856882,0.6947674418604651,0.8071311475409836,0.8071311475409836,0.545932365018757,0.06688686460256577,0.0773177370429039,0.15848784878487848,0.5,0.5,0.05000000074505806,0.2777629494667053,0.5051008247618674,1.72,0.3502418960618815
65,0.7542482624288465,0.0032751431639046697,0.7575234047702102,0.7063953488372093,0.8080327868852459,0.8080327868852459,0.5435757560908874,0.0667228102684021,0.07709670811891556,0.16578457845784578,0.5,0.5,0.05000000074505806,0.2777629494667053,0.5051008247618674,1.72,0.35002892545803044
