epoch,train_l_cls,train_l_score,train_total,feas_acc,auc,roc_auc,pr_auc,score_mae,score_rmse,score_spearman,topk_hit,precision_at_k,recall_at_k,topk_avg_true_score,topk_avg_score_norm,enrichment,composite
1,0.9865137348409558,0.003793094293825084,0.9903068278656632,0.29069767441860467,0.699672131147541,0.699672131147541,0.44209135262631605,0.07325196266174316,0.0868293046951294,-0.038535853585358534,0.4000000059604645,0.4000000059604645,0.03999999910593033,0.0846705287694931,0.1490214139589005,1.3760000205039977,0.21478723821554976
2,0.9824931856061592,0.003693671395131921,0.9861868619918823,0.7093023255813954,0.7044262295081967,0.7044262295081967,0.47077852230876155,0.07455430179834366,0.08788005262613297,-0.000636063606360636,0.5,0.5,0.05000000074505806,0.07741652429103851,0.13625425613015446,1.72,0.23049865401241687
3,0.954012152601461,0.003978056718641129,0.9579902095872848,0.6627906976744186,0.7,0.7,0.4670728187484306,0.07889895141124725,0.09209546446800232,0.07621962196219621,0.5,0.5,0.05000000074505806,0.17299628257751465,0.3044760793867081,1.72,0.2703463057964509
4,0.9426166249103234,0.003960721869380442,0.9465773467157708,0.6395348837209303,0.7024180327868852,0.7024180327868852,0.47200069683120854,0.07147309929132462,0.08445383608341217,0.1113111311131113,0.5,0.5,0.05000000074505806,0.14465966820716858,0.2546032086057412,1.72,0.26585203378846023
5,0.9301235802838059,0.003848608632831544,0.9339721847753055,0.622093023255814,0.703688524590164,0.703688524590164,0.4785126699778831,0.07121090590953827,0.0845034271478653,0.1642124212421242,0.5,0.5,0.05000000074505806,0.1724378913640976,0.303493302387734,1.72,0.28352497081642986
6,0.9207201570761009,0.0037116376305243275,0.9244317988880345,0.625,0.7045491803278688,0.7045491803278688,0.48210199057401476,0.07002611458301544,0.08510701358318329,0.1485148514851485,0.5,0.5,0.05000000074505806,0.22262930870056152,0.39183095763544795,1.72,0.3010584731287278
7,0.9280103337569315,0.003708353850105014,0.9317186885192746,0.6337209302325582,0.7077868852459016,0.7077868852459016,0.48626338608163455,0.06934602558612823,0.0833214521408081,0.13233723372337233,0.5,0.5,0.05000000074505806,0.22262930870056152,0.39183095763544795,1.72,0.3011052695555981
8,0.9203697609119728,0.0037148229770179167,0.9240845861982127,0.6337209302325582,0.7101639344262295,0.7101639344262295,0.48946914448909407,0.06868205219507217,0.08291155844926834,0.1543834383438344,0.6000000238418579,0.6000000238418579,0.05999999865889549,0.2024630606174469,0.35633805535568225,2.064000082015991,0.30049361229882615
9,0.9108013461847775,0.003541903464375522,0.9143432476481453,0.6482558139534884,0.7184016393442623,0.7184016393442623,0.49804496348223604,0.06868293881416321,0.08249685168266296,0.1446984698469847,0.6000000238418579,0.6000000238418579,0.05999999865889549,0.0871526449918747,0.15338997613094754,2.064000082015991,0.2623658272014511
10,0.8989670706576989,0.0036606640110296183,0.902627736818595,0.6366279069767442,0.7249590163934426,0.7249590163934426,0.5144219997517536,0.06836388260126114,0.08147358894348145,0.16536453645364538,0.699999988079071,0.699999988079071,0.07000000029802322,0.17994265258312225,0.31670179588052444,2.4079999589920043,0.3066456128115779
