epoch,train_l_cls,train_l_score,train_l_rank,train_l_fail,train_total,feas_acc,auc,roc_auc,pr_auc,score_mae,score_rmse,score_spearman,topk_hit,precision_at_k,recall_at_k,topk_avg_true_score,topk_avg_score_norm,enrichment,composite
1,0.27173592223495735,0.006304799052352299,0.021233047465564776,0.43660665566071133,0.3759785761110118,0.29069767441860467,0.5381147540983606,0.5381147540983606,0.2922452532292744,0.06966711580753326,0.0806257352232933,0.11458745874587459,0.20000000298023224,0.20000000298023224,0.019999999552965164,0.03794592246413231,0.06816984532867322,0.6880000102519989,0.14799081609792142
2,0.26788225134865185,0.005744195409638227,0.014714536302890933,0.06485512095396637,0.2939547373623144,0.7093023255813954,0.574344262295082,0.574344262295082,0.3108712874270169,0.06965498626232147,0.08057424426078796,0.11678367836783678,0.30000001192092896,0.30000001192092896,0.029999999329447746,0.08142807334661484,0.14628552437215134,1.0320000410079955,0.17428398748085505
3,0.25983670744739595,0.0054076792935642305,0.010210227465531865,0.03440606881116257,0.2772307149210914,0.7093023255813954,0.5883196721311476,0.5883196721311476,0.32056485556564324,0.06950335949659348,0.08029811829328537,0.15512751275127512,0.10000000149011612,0.10000000149011612,0.009999999776482582,0.0,0.0,0.34400000512599943,0.1467386934343296
4,0.25886267521342293,0.005251127888723353,0.01003309220197748,0.02722287161245209,0.2745749237107449,0.3430232558139535,0.5925409836065574,0.5925409836065574,0.33621851324459845,0.07070443034172058,0.08331572264432907,0.13207320732073208,0.20000000298023224,0.20000000298023224,0.019999999552965164,0.0,0.0,0.6880000102519989,0.15369472589580216
5,0.25478620949338693,0.005111392812620177,0.009883589309747101,0.01997698037350764,0.2688347926882447,0.7093023255813954,0.593688524590164,0.593688524590164,0.3390793770997703,0.06989102065563202,0.08120701462030411,0.09537353735373537,0.30000001192092896,0.30000001192092896,0.029999999329447746,0.0,0.0,1.0320000410079955,0.154169104374116
6,0.2506940193840715,0.004776549561819459,0.01762095496791308,0.014610520480047972,0.26720315266828065,0.29069767441860467,0.599344262295082,0.599344262295082,0.3416093290517124,0.06990887224674225,0.08125321567058563,0.12686468646864688,0.30000001192092896,0.30000001192092896,0.029999999329447746,0.03794592246413231,0.06816984532867322,1.0320000410079955,0.1719641691321186
7,0.2509530113368738,0.00473920032086202,0.012550194396591578,0.014303774572908878,0.2648280617155013,0.7093023255813954,0.5963524590163934,0.5963524590163934,0.33607749172197654,0.06977847218513489,0.0809645876288414,0.1482028202820282,0.30000001192092896,0.30000001192092896,0.029999999329447746,0.07561448961496353,0.13584142186900186,1.0320000410079955,0.18541956288962813
8,0.2499818811651136,0.004778216236087754,0.015052996514762034,0.010374083305846472,0.26436141182164674,0.29069767441860467,0.6077049180327869,0.6077049180327869,0.35046253397514804,0.06973864883184433,0.08090900629758835,0.15227122712271227,0.4000000059604645,0.4000000059604645,0.03999999910593033,0.0,0.0,1.3760000205039977,0.16741213603410954
9,0.24905694483733568,0.00458514458713595,0.01525788299250798,0.006859241354996796,0.26264287897797883,0.7093023255813954,0.6224590163934426,0.6224590163934426,0.3669092681323954,0.06957916915416718,0.08044836670160294,0.1509030903090309,0.4000000059604645,0.4000000059604645,0.03999999910593033,0.08142807334661484,0.14628552437215134,1.3760000205039977,0.2031111208900706
10,0.24839555362208945,0.004548024370899943,0.011582016273111593,0.007746725888983881,0.26028393037983627,0.7093023255813954,0.6084426229508196,0.6084426229508196,0.3497339302748488,0.06952717900276184,0.08033300936222076,0.14677467746774678,0.4000000059604645,0.4000000059604645,0.03999999910593033,0.08142807334661484,0.14628552437215134,1.3760000205039977,0.19582814446292354
11,0.2486381557632665,0.004554153189108875,0.013215529259111061,0.00719747336230195,0.2612395689624255,0.7093023255813954,0.6125409836065574,0.6125409836065574,0.35193241364669275,0.06984041631221771,0.08111315220594406,0.14802280228022802,0.30000001192092896,0.30000001192092896,0.029999999329447746,0.08142807334661484,0.14628552437215134,1.0320000410079955,0.19383235035996446
12,0.2473651422340362,0.004649322997152683,0.011109000835262362,0.006484238430857658,0.25886581544993353,0.6715116279069767,0.6358606557377049,0.6358606557377049,0.37390309226233354,0.06981945782899857,0.0812034010887146,0.16508850885088508,0.30000001192092896,0.30000001192092896,0.029999999329447746,0.08142807334661484,0.14628552437215134,1.0320000410079955,0.2043271924632865
13,0.24583436426569205,0.004461821855702361,0.010976009712111755,0.005065092576484456,0.2567972101149012,0.6569767441860465,0.6445081967213114,0.6445081967213114,0.3860289648642134,0.06962766498327255,0.08071520179510117,0.1403780378037804,0.5,0.5,0.05000000074505806,0.1325690895318985,0.23816035404844393,1.72,0.2310814607592696
14,0.24445030630611983,0.004140516309846254,0.008587344809145223,0.004097972248421341,0.25370408985458437,0.6947674418604651,0.6485245901639344,0.6485245901639344,0.39114613021581973,0.06925714761018753,0.08004408329725266,0.12478847884788478,0.30000001192092896,0.30000001192092896,0.029999999329447746,0.18538174033164978,0.33303827511675704,1.0320000410079955,0.24454495479330213
15,0.2419674965690394,0.004119245887001152,0.012716328938964938,0.004670494965079134,0.2533790046562914,0.5901162790697675,0.6540573770491803,0.6540573770491803,0.395076431758511,0.06947088986635208,0.08046990633010864,0.10483048304830483,0.30000001192092896,0.30000001192092896,0.029999999329447746,0.17198219895362854,0.3089660005771598,1.0320000410079955,0.23930682092250116
16,0.23853641846140877,0.0042319322428589715,0.005838087958390596,0.002680840354305921,0.24622356427497552,0.5581395348837209,0.6577049180327869,0.6577049180327869,0.3992911948721356,0.06914204359054565,0.08015616238117218,0.10522652265226523,0.30000001192092896,0.30000001192092896,0.029999999329447746,0.145145446062088,0.2607537771038893,1.0320000410079955,0.23138988543369293
17,0.23873476537524677,0.004081756044484553,0.007444068667341451,0.003931005504440333,0.24732475691154354,0.5581395348837209,0.6570491803278689,0.6570491803278689,0.3979714690735284,0.0693429484963417,0.08028484880924225,0.10102610261026103,0.30000001192092896,0.30000001192092896,0.029999999329447746,0.22222714126110077,0.39923103363535173,1.0320000410079955,0.25813740441634214
18,0.23517217572595253,0.003973898752668842,0.013064583977226351,0.004359382382197092,0.24655024169898423,0.622093023255814,0.6534426229508197,0.6534426229508197,0.3949435877594024,0.06878793984651566,0.0800723284482956,0.11453945394539454,0.4000000059604645,0.4000000059604645,0.03999999910593033,0.23562665283679962,0.4233032546350803,1.3760000205039977,0.2660920311570956
19,0.23322763135198687,0.004110215991338501,0.006645269081240795,0.0030192859360154293,0.24126433910893613,0.563953488372093,0.6579918032786886,0.6579918032786886,0.40055562208383017,0.0685730054974556,0.0801028460264206,0.11147914791479148,0.30000001192092896,0.30000001192092896,0.029999999329447746,0.23562666773796082,0.42330328140501466,1.0320000410079955,0.2650308197048485
20,0.23262125937665096,0.003909506304494915,0.006047600177956409,0.0019190002349205315,0.2399383631886029,0.5784883720930233,0.6567622950819673,0.6567622950819673,0.39833574858479287,0.06877759844064713,0.08030589669942856,0.0956015601560156,0.30000001192092896,0.30000001192092896,0.029999999329447746,0.22303995490074158,0.4006912532451853,1.0320000410079955,0.25803270589739014
21,0.23205937347451194,0.004027191024716394,0.010046563798286876,0.0035138796446234234,0.24181262440368778,0.563953488372093,0.6564754098360656,0.6564754098360656,0.4000106665970772,0.06852393597364426,0.07977863401174545,0.10527452745274528,0.30000001192092896,0.30000001192092896,0.029999999329447746,0.2630792558193207,0.4726218527257415,1.0320000410079955,0.27405608972808804
22,0.2341109695004635,0.0038724102835613686,0.01257191958730338,0.002827770910683836,0.24483489110821582,0.5930232558139535,0.6594672131147541,0.6594672131147541,0.409455762670072,0.06865666061639786,0.0798356756567955,0.09845784578457846,0.4000000059604645,0.4000000059604645,0.03999999910593033,0.0,0.0,1.3760000205039977,0.18562808937826575
23,0.2343351144771107,0.00384390601300497,0.010819180761692955,0.0027883762978475357,0.244146286952691,0.5406976744186046,0.6604508196721312,0.6604508196721312,0.41090095305106333,0.0688708946108818,0.07945486158132553,0.0427962796279628,0.4000000059604645,0.4000000059604645,0.03999999910593033,0.104056216776371,0.18693698143290893,1.3760000205039977,0.2180274052015825
24,0.23289689861360144,0.0037282526542692157,0.010945378329421654,0.0025395252341099206,0.24260574579238892,0.5552325581395349,0.6590983606557377,0.6590983606557377,0.4178915137080561,0.06884881854057312,0.07954778522253036,0.1368016801680168,0.4000000059604645,0.4000000059604645,0.03999999910593033,0.14633920788764954,0.2628983700857762,1.3760000205039977,0.24541644724895847
25,0.2317474557728064,0.003952400062279013,0.014228118125532494,0.0026766025159721736,0.24334923483309198,0.5901162790697675,0.6593852459016394,0.6593852459016394,0.40898358030736814,0.0684039369225502,0.07987228035926819,0.12703270327032704,0.4000000059604645,0.4000000059604645,0.03999999910593033,0.16826200485229492,0.30228267230334405,1.3760000205039977,0.24875323664242788
26,0.23338137151765043,0.00385260794380466,0.009573340660235921,0.0014565535592006855,0.24231196207101227,0.563953488372093,0.6615573770491803,0.6615573770491803,0.41729564674560105,0.06854917854070663,0.07957702875137329,0.11255925592559256,0.4000000059604645,0.4000000059604645,0.03999999910593033,0.050672005861997604,0.09103225268462287,1.3760000205039977,0.20838063455950334
27,0.2329558649512588,0.003976251418534361,0.014452939089693006,0.002892438286045169,0.24473707280198082,0.5668604651162791,0.6592213114754099,0.6592213114754099,0.4120502348389001,0.06851652264595032,0.07931031286716461,0.1394899489948995,0.4000000059604645,0.4000000059604645,0.03999999910593033,0.104056216776371,0.18693698143290893,1.3760000205039977,0.22815648485341086
28,0.22967655712463816,0.0036140545194999116,0.006379691548034793,0.0024727858072452124,0.2369750156754353,0.5843023255813954,0.6563934426229509,0.6563934426229509,0.4098044557928487,0.0686810240149498,0.0807424932718277,0.13232523252325232,0.4000000059604645,0.4000000059604645,0.03999999910593033,0.08834057301282883,0.1587038292249515,1.3760000205039977,0.22089507114623413
29,0.23006054881166238,0.004026278521346509,0.0029939407268997098,0.0012405673483268313,0.2358319116908996,0.5668604651162791,0.6571311475409836,0.6571311475409836,0.41097369767278596,0.06797158718109131,0.07946757972240448,0.13866186618661866,0.4000000059604645,0.4000000059604645,0.03999999910593033,0.13901293277740479,0.24973671769551556,1.3760000205039977,0.24020300895865845
30,0.23329685970408018,0.00391419788776729,0.008694758791415418,0.002937288061700395,0.24214589498082145,0.5465116279069767,0.6661065573770492,0.6661065573770492,0.42819967584344604,0.06884738802909851,0.07934831827878952,0.08152415241524152,0.4000000059604645,0.4000000059604645,0.03999999910593033,0.0,0.0,1.3760000205039977,0.19143228531068168
31,0.2312686501956377,0.0038182957128423158,0.01178145341453005,0.002088161160573974,0.24139530468182485,0.6075581395348837,0.6586885245901639,0.6586885245901639,0.4124661007559986,0.06800699979066849,0.07911491394042969,0.10481848184818482,0.4000000059604645,0.4000000059604645,0.03999999910593033,0.15449631214141846,0.2775526069365183,1.3760000205039977,0.2429788096063007
32,0.23001746442474302,0.00378061250638461,0.011626971671815778,0.002534890180018532,0.24011854070131897,0.5697674418604651,0.6644672131147541,0.6644672131147541,0.4275714251205394,0.06833750754594803,0.07898103445768356,0.13426942694269428,0.5,0.5,0.05000000074505806,0.049381647258996964,0.08871412360321175,1.72,0.21719833768664495
33,0.22969461537775446,0.003805159551060957,0.010305129541236847,0.0020524661312429386,0.23906283422571714,0.6075581395348837,0.6611065573770492,0.6611065573770492,0.42909203581037547,0.06799829751253128,0.07904476672410965,0.14837083708370838,0.6000000238418579,0.6000000238418579,0.05999999865889549,0.0,0.0,2.064000082015991,0.2044738976301897
34,0.2302047925405815,0.0036469011703032816,0.0059730624322031365,0.001852232303478007,0.23720866979145613,0.5959302325581395,0.6648360655737705,0.6648360655737705,0.43864863141905647,0.06805121153593063,0.07883862406015396,0.1403180318031803,0.699999988079071,0.699999988079071,0.07000000029802322,0.0,0.0,2.4079999589920043,0.2104912558373476
35,0.22782924331602503,0.003761374237031111,0.009744484038626561,0.0015745537773492273,0.23677777169180697,0.5755813953488372,0.6668852459016393,0.6668852459016393,0.4417868976203496,0.06822364032268524,0.0790475606918335,0.1324812481248125,0.699999988079071,0.699999988079071,0.07000000029802322,0.0,0.0,2.4079999589920043,0.21096288395002807
36,0.23010557816653956,0.0037813507942253814,0.008952459228820488,0.0014449142436802264,0.2386521411235215,0.5813953488372093,0.6717622950819672,0.6717622950819672,0.4630260084273161,0.06838519871234894,0.07904175668954849,0.1531953195319532,0.800000011920929,0.800000011920929,0.07999999821186066,0.049381647258996964,0.08871412360321175,2.7520000410079954,0.2422727595083223
37,0.2270590364933014,0.0037640345513774843,0.010426029196528137,0.0013931881365381548,0.23631472348189744,0.5784883720930233,0.674016393442623,0.674016393442623,0.4684715599328008,0.06841523200273514,0.07899276167154312,0.14727872787278729,0.8999999761581421,0.8999999761581421,0.09000000357627869,0.0,0.0,3.0959999179840088,0.22911649783328267
38,0.22916960936100755,0.0036432620740999453,0.010190481045207039,0.001421566127005537,0.23819242393384216,0.6162790697674418,0.6694262295081967,0.6694262295081967,0.4560533520623085,0.0680650919675827,0.07877242565155029,0.13861386138613863,0.800000011920929,0.800000011920929,0.07999999821186066,0.0,0.0,2.7520000410079954,0.22028272642709548
39,0.22815180386676162,0.0036747406950586887,0.0065505028259558755,0.0017246171654599,0.2354467210711026,0.5843023255813954,0.6747131147540983,0.6747131147540983,0.46810062702023975,0.06803406774997711,0.07881592214107513,0.17736573657365737,0.800000011920929,0.800000011920929,0.07999999821186066,0.049381647258996964,0.08871412360321175,2.7520000410079954,0.24671964864966217
40,0.22745853393781382,0.0036659697051633334,0.009877705427466845,0.001215760457256931,0.23630650659076502,0.6104651162790697,0.676311475409836,0.676311475409836,0.472006717307577,0.06813595443964005,0.07887042313814163,0.12196819681968196,0.8999999761581421,0.8999999761581421,0.09000000357627869,0.05067235231399536,0.09103287508559686,3.0959999179840088,0.246206082695002
41,0.22706876060024636,0.0037567511345946887,0.011421764055725004,0.0013716313000348564,0.23681071938061324,0.5959302325581395,0.6727459016393442,0.6727459016393442,0.4641197697789052,0.06761664152145386,0.07871466130018234,0.11863186318631863,0.800000011920929,0.800000011920929,0.07999999821186066,0.0,0.0,2.7520000410079954,0.22151109369375213
42,0.22641666819814776,0.003643457718636291,0.0077543278820202,0.0010843758481329491,0.2341541674782018,0.5843023255813954,0.6802049180327869,0.6802049180327869,0.47364133349353044,0.0682908371090889,0.07890170812606812,0.13362136213621362,0.800000011920929,0.800000011920929,0.07999999821186066,0.05067235231399536,0.09103287508559686,2.7520000410079954,0.24502524409171111
43,0.22595741807437333,0.0037348351735224735,0.008577455018387466,0.0017075889775353926,0.2343225002777381,0.5901162790697675,0.683155737704918,0.683155737704918,0.4810013250536868,0.06817618012428284,0.0788220539689064,0.11013501350135013,0.800000011920929,0.800000011920929,0.07999999821186066,0.05067235231399536,0.09103287508559686,2.7520000410079954,0.2456206058522873
44,0.2265703910198368,0.0036748620971548754,0.01027931627191481,0.001728642853091425,0.23573064046805023,0.5988372093023255,0.6804918032786885,0.6804918032786885,0.48016448261548034,0.0676475465297699,0.0784778818488121,0.10753075307530753,0.800000011920929,0.800000011920929,0.07999999821186066,0.05067235231399536,0.09103287508559686,2.7520000410079954,0.24502544283440045
45,0.22454810264657754,0.0037992677849824313,0.01185077868524145,0.0012898833980425032,0.23453073814267017,0.5872093023255814,0.6836475409836066,0.6836475409836066,0.48112356976756054,0.06784434616565704,0.07856521755456924,0.12886888688868886,0.800000011920929,0.800000011920929,0.07999999821186066,0.05067235231399536,0.09103287508559686,2.7520000410079954,0.24754289107657068
