epoch,train_l_cls,train_l_score,train_total,feas_acc,auc,roc_auc,pr_auc,score_mae,score_rmse,score_spearman,topk_hit,precision_at_k,recall_at_k,topk_avg_true_score,topk_avg_score_norm,enrichment,composite
1,0.9848640180024945,0.0040027887978377275,0.9888668030988975,0.7093023255813954,0.718688524590164,0.718688524590164,0.447374137663002,0.06852515041828156,0.08030781894922256,0.06375037503750375,0.30000001192092896,0.30000001192092896,0.029999999329447746,0.0,0.0,1.0320000410079955,0.1943246923677855
2,0.9840535433565984,0.004050684052702711,0.9881042281135184,0.7093023255813954,0.7152049180327869,0.7152049180327869,0.44076985379646705,0.06872671842575073,0.08045303076505661,0.17352535253525353,0.4000000059604645,0.4000000059604645,0.03999999910593033,0.11009194701910019,0.20019780660362277,1.3760000205039977,0.24570003782461583
3,0.9791755129079349,0.004237567954391363,0.9834130826543589,0.29069767441860467,0.7174180327868852,0.7174180327868852,0.4437226702601046,0.07723148912191391,0.09156389534473419,-0.1645964596459646,0.30000001192092896,0.30000001192092896,0.029999999329447746,0.0,0.0,1.0320000410079955,0.17002942193827972
4,0.9790476756017716,0.004016685291941538,0.9830643651915378,0.32848837209302323,0.7152459016393443,0.7152459016393443,0.4356673238627208,0.068768709897995,0.08212080597877502,-0.16994899489948995,0.4000000059604645,0.4000000059604645,0.03999999910593033,0.027114802971482277,0.049307185751182765,1.3760000205039977,0.17913346693715496
5,0.9489365728175054,0.004283608578634066,0.9532201778693278,0.4941860465116279,0.7177049180327869,0.7177049180327869,0.4333488028252593,0.06868311762809753,0.08008642494678497,-0.02219021902190219,0.4000000059604645,0.4000000059604645,0.03999999910593033,0.09362035989761353,0.17024488359436757,1.3760000205039977,0.21716947567856612
6,0.9351600496495356,0.0039080338758706555,0.9390680838803775,0.6947674418604651,0.7154508196721312,0.7154508196721312,0.4278757290696419,0.07606464624404907,0.09478025138378143,0.17712571257125712,0.30000001192092896,0.30000001192092896,0.029999999329447746,0.1441444456577301,0.2621209147092848,1.0320000410079955,0.2502870456256738
7,0.9518220131514502,0.004142338978737349,0.955964352263779,0.5406976744186046,0.7160655737704918,0.7160655737704918,0.42869451532129854,0.06644909828901291,0.07877766340970993,-0.02361836183618362,0.30000001192092896,0.30000001192092896,0.029999999329447746,0.16092459857463837,0.2926349522878517,1.0320000410079955,0.23664296020130574
8,0.9331651584046786,0.0035331160627824604,0.9366982696486301,0.5959302325581395,0.7172131147540983,0.7172131147540983,0.4290938574223949,0.06579335778951645,0.07764597237110138,0.03977197719771977,0.30000001192092896,0.30000001192092896,0.029999999329447746,0.07379553467035294,0.1341942310783469,1.0320000410079955,0.21145358670323364
9,0.9229286909103394,0.0035457435144172584,0.9264744334533567,0.5,0.7176639344262296,0.7176639344262296,0.4297958388733371,0.06823151558637619,0.07948027551174164,-0.005904590459045905,0.20000000298023224,0.20000000298023224,0.019999999552965164,0.11405549198389053,0.20740535474688698,0.6880000102519989,0.2188089473186972
10,0.9103178430776127,0.00357547665747707,0.913893319544245,0.48546511627906974,0.7181967213114754,0.7181967213114754,0.43016937256825644,0.0674612820148468,0.07902923226356506,-0.05593759375937594,0.20000000298023224,0.20000000298023224,0.019999999552965164,0.08140546083450317,0.14803257773066003,0.6880000102519989,0.20208050506338657
11,0.9161425271972281,0.003619066431935205,0.9197615883389457,0.6453488372093024,0.7177459016393443,0.7177459016393443,0.43092512091676227,0.06627737730741501,0.07952620834112167,0.22055805580558055,0.20000000298023224,0.20000000298023224,0.019999999552965164,0.2780453562736511,0.5056143702558958,0.6880000102519989,0.30154872786433173
12,0.9069041756332897,0.0035294419379721656,0.910433617771649,0.5552325581395349,0.7212704918032787,0.7212704918032787,0.4368187383194746,0.06648208945989609,0.0788186639547348,-0.010933093309330934,0.30000001192092896,0.30000001192092896,0.029999999329447746,0.07582920789718628,0.1378923845798915,1.0320000410079955,0.21021266271166938
13,0.9026898204303179,0.003719114283382221,0.9064089313882296,0.5290697674418605,0.7207786885245901,0.7207786885245901,0.43609580593055874,0.06861278414726257,0.08004765212535858,-0.02541854185418542,0.30000001192092896,0.30000001192092896,0.029999999329447746,0.07608351856470108,0.1383548383670294,1.0320000410079955,0.20856743565904515
14,0.9016824247407131,0.003589589316703257,0.905272011874152,0.563953488372093,0.721639344262295,0.721639344262295,0.4363066021561114,0.06558725982904434,0.07816578447818756,0.0031683168316831685,0.30000001192092896,0.30000001192092896,0.029999999329447746,0.12633438408374786,0.22973402939088713,1.0320000410079955,0.22978627822262462
15,0.8980845252021414,0.0035941321345534724,0.901678659876839,0.5406976744186046,0.7238524590163934,0.7238524590163934,0.44073930354028273,0.06475266814231873,0.07756435871124268,0.004128412841284128,0.30000001192092896,0.30000001192092896,0.029999999329447746,0.06903868913650513,0.12554409754893125,1.0320000410079955,0.21081738200886208
16,0.9051053553331093,0.0035923332315640614,0.9086976862344586,0.6540697674418605,0.7187704918032787,0.7187704918032787,0.433181777591978,0.0655057355761528,0.07898910343647003,0.22484248424842485,0.30000001192092896,0.30000001192092896,0.029999999329447746,0.22348856925964355,0.40640503304932973,1.0320000410079955,0.286037965870334
17,0.9027855386499499,0.003646612400189042,0.9064321498401829,0.5436046511627907,0.7223360655737705,0.7223360655737705,0.4383089905582608,0.06527207046747208,0.07864736020565033,-0.015361536153615362,0.30000001192092896,0.30000001192092896,0.029999999329447746,0.13585804402828217,0.2470524244539135,1.0320000410079955,0.2321979272975598
18,0.9069912863559411,0.003489642171189189,0.9104809243170942,0.5436046511627907,0.7236475409836065,0.7236475409836065,0.44282826466746816,0.06450031697750092,0.07783046364784241,-0.014545454545454545,0.30000001192092896,0.30000001192092896,0.029999999329447746,0.14765092730522156,0.26849731147336287,1.0320000410079955,0.2383762225059487
19,0.9168681756394809,0.003696585725802073,0.9205647619044195,0.6947674418604651,0.7182377049180327,0.7182377049180327,0.43914448414025914,0.06544861942529678,0.0768529623746872,0.21974197419741975,0.30000001192092896,0.30000001192092896,0.029999999329447746,0.2337796688079834,0.42511898636654855,1.0320000410079955,0.2916557881479897
20,0.8956572550242065,0.003605478437480013,0.8992627370552938,0.5232558139534884,0.7232786885245902,0.7232786885245902,0.4442893685499184,0.06617866456508636,0.07844508439302444,-0.03890789078907891,0.30000001192092896,0.30000001192092896,0.029999999329447746,0.06947602331638336,0.1263393722800542,1.0320000410079955,0.20809283259590464
21,0.892708884888008,0.0036046809906170505,0.8963135656763296,0.627906976744186,0.7236475409836065,0.7236475409836065,0.4492260682007392,0.06537770479917526,0.07719273865222931,0.1485868586858686,0.30000001192092896,0.30000001192092896,0.029999999329447746,0.18293023109436035,0.3326513157245831,1.0320000410079955,0.2700793760926335
22,0.8837190387678928,0.003541970215203454,0.8872610066757828,0.6366279069767442,0.723811475409836,0.723811475409836,0.44797276553829135,0.06569792330265045,0.07742292433977127,0.12382838283828383,0.30000001192092896,0.30000001192092896,0.029999999329447746,0.22557096183300018,0.41019178073580076,1.0320000410079955,0.28261030044513935
23,0.8867616819553688,0.003452931563217254,0.8902146151808442,0.6656976744186046,0.7257786885245902,0.7257786885245902,0.45542976381478134,0.06437086313962936,0.07659830152988434,0.23065106510651065,0.30000001192092896,0.30000001192092896,0.029999999329447746,0.3573666214942932,0.6498569215429734,1.0320000410079955,0.3442083961439926
24,0.8766472613225218,0.003577458182708589,0.8802247213535621,0.6627906976744186,0.7254918032786886,0.7254918032786886,0.45933575099868457,0.06447801738977432,0.07716353237628937,0.14361836183618362,0.4000000059604645,0.4000000059604645,0.03999999910593033,0.1225191205739975,0.22279612514858732,1.3760000205039977,0.25465536134458877
25,0.8797963730624465,0.0034763283558098264,0.8832727055080601,0.6656976744186046,0.7252459016393442,0.7252459016393442,0.4597894929871657,0.06433064490556717,0.07684998959302902,0.1714011401140114,0.4000000059604645,0.4000000059604645,0.03999999910593033,0.2652507424354553,0.48234787623792047,1.3760000205039977,0.3095254861856306
26,0.8817210471043821,0.003534476929267899,0.8852555243695368,0.6395348837209303,0.7261475409836066,0.7261475409836066,0.4625051146482173,0.06618692725896835,0.07783102989196777,0.11513951395139514,0.5,0.5,0.05000000074505806,0.1292676478624344,0.23506805236516531,1.72,0.2585296079509769
27,0.8756165680338125,0.003622675171412039,0.8792392416078536,0.6540697674418605,0.7251639344262295,0.7251639344262295,0.4640956353544851,0.06496110558509827,0.07721216231584549,0.10363036303630363,0.5,0.5,0.05000000074505806,0.15432396531105042,0.2806319644459166,1.72,0.2671276835581251
28,0.8862150721862668,0.0035148913872840464,0.8897299629742982,0.6366279069767442,0.7232786885245902,0.7232786885245902,0.4648713495332249,0.06474575400352478,0.07750120013952255,0.10641464146414642,0.5,0.5,0.05000000074505806,0.2593782842159271,0.4716690456172122,1.72,0.30592381330666446
29,0.8863513127702182,0.0036505856312673965,0.8900019008605207,0.6337209302325582,0.7260245901639344,0.7260245901639344,0.46434258542530976,0.06658002734184265,0.07790443301200867,0.11481548154815481,0.5,0.5,0.05000000074505806,0.18960149586200714,0.3447827441343577,1.72,0.28117513137532835
30,0.8707937832738533,0.0035415471218465293,0.8743353349263551,0.6656976744186046,0.7221311475409836,0.7221311475409836,0.46546288708391276,0.06471963226795197,0.0772792249917984,0.12986498649864986,0.5,0.5,0.05000000074505806,0.07372374832630157,0.134063690480126,1.72,0.24098439180297274
31,0.8747046062203704,0.0035317123134727363,0.8782363231064844,0.6424418604651163,0.721639344262295,0.721639344262295,0.46479630234179986,0.06491293013095856,0.07752168923616409,0.1425022502250225,0.5,0.5,0.05000000074505806,0.36170831322669983,0.657752114473171,1.72,0.3467191690773738
32,0.8697007826117219,0.003605571422786986,0.8733063535612138,0.6075581395348837,0.7240163934426229,0.7240163934426229,0.4665941823387112,0.06622955203056335,0.07843897491693497,0.08916891689168917,0.5,0.5,0.05000000074505806,0.08058753609657288,0.14654521427734513,1.72,0.23986360770363988
33,0.8651516290961719,0.0035222950534604977,0.8686739343111632,0.6337209302325582,0.7227049180327869,0.7227049180327869,0.46547863952456014,0.06495597958564758,0.07707860320806503,0.14573057305730572,0.6000000238418579,0.6000000238418579,0.05999999865889549,0.34037938714027405,0.618966314645574,2.064000082015991,0.3425577756423381
34,0.8678826777661433,0.0035831072581473922,0.8714657836273069,0.6598837209302325,0.7212295081967213,0.7212295081967213,0.47104891334685517,0.06506355851888657,0.07727698236703873,0.17687368736873688,0.6000000238418579,0.6000000238418579,0.05999999865889549,0.2195126712322235,0.3991750213552767,2.064000082015991,0.30394193794433977
35,0.8604322818459057,0.0035871985085980324,0.8640194799079269,0.6017441860465116,0.7242622950819673,0.7242622950819673,0.47182868517519194,0.06622650474309921,0.07805737853050232,0.024434443444344433,0.6000000238418579,0.6000000238418579,0.05999999865889549,0.08668698370456696,0.15763681603094365,2.064000082015991,0.24070228121836862
36,0.8624601608417073,0.003480235731122313,0.8659403949487404,0.6744186046511628,0.7220491803278688,0.7220491803278688,0.4722707610059452,0.06535913795232773,0.0773700550198555,0.11381938193819383,0.6000000238418579,0.6000000238418579,0.05999999865889549,0.13234658539295197,0.240666977236321,2.064000082015991,0.26642363764113036
37,0.8673930881453342,0.0034874908122249316,0.8708805842477767,0.622093023255814,0.7238934426229509,0.7238934426229509,0.47639997231329,0.06598449498414993,0.07743291556835175,0.15467146714671468,0.5,0.5,0.05000000074505806,0.08704942464828491,0.15829590040469077,1.72,0.252686315944443
38,0.8666664772346372,0.003540303634449107,0.8702067791438494,0.6133720930232558,0.7245081967213115,0.7245081967213115,0.47813881655653906,0.06625095009803772,0.07786040753126144,0.14341434143414342,0.5,0.5,0.05000000074505806,0.0,0.0,1.72,0.2205969609895474
39,0.8581299058726577,0.0035078630381412653,0.8616377662439816,0.6656976744186046,0.7273770491803279,0.7273770491803279,0.48252078144793736,0.06506305187940598,0.07663211226463318,0.15057905790579057,0.6000000238418579,0.6000000238418579,0.05999999865889549,0.08591367304325104,0.15623058149326413,2.064000082015991,0.25731233426607547
40,0.869168544401888,0.0036074314018345027,0.8727759767751224,0.6162790697674418,0.7200409836065573,0.7200409836065573,0.47272994159062287,0.06621676683425903,0.0776146799325943,0.11671167116711671,0.5,0.5,0.05000000074505806,0.2703682780265808,0.49165391022405347,1.72,0.31409392602128894
41,0.8746197536343434,0.003655753787377941,0.8782755029006083,0.6308139534883721,0.7212704918032787,0.7212704918032787,0.4723564786731262,0.06637512147426605,0.0776393711566925,0.15546354635463547,0.6000000238418579,0.6000000238418579,0.05999999865889549,0.2350246012210846,0.42738284621480227,2.064000082015991,0.30796551494534313
42,0.8600408473952872,0.003490022790129678,0.8635308644810661,0.6162790697674418,0.7244672131147541,0.7244672131147541,0.47706165630111536,0.0655185878276825,0.07754777371883392,0.07876387638763876,0.6000000238418579,0.6000000238418579,0.05999999865889549,0.08668698370456696,0.15763681603094365,2.064000082015991,0.24822841296306744
43,0.8521560860461876,0.003440325965219345,0.855596411423605,0.6162790697674418,0.7203688524590164,0.7203688524590164,0.4736374940583687,0.06632256507873535,0.07766913622617722,0.1498109810981098,0.6000000238418579,0.6000000238418579,0.05999999865889549,0.1729455441236496,0.3144945614361585,2.064000082015991,0.2853350076180588
44,0.851126027888939,0.003567350889006477,0.8546933824898767,0.6162790697674418,0.7212704918032787,0.7212704918032787,0.473187080032145,0.06580154597759247,0.07743466645479202,0.1378937893789379,0.6000000238418579,0.6000000238418579,0.05999999865889549,0.12421409785747528,0.22587837361074184,2.064000082015991,0.2662398852705688
45,0.8485867449494658,0.0036012226139332673,0.8521879657370145,0.6075581395348837,0.720860655737705,0.720860655737705,0.47432859551229273,0.06597396731376648,0.07759172469377518,0.11426342634263427,0.6000000238418579,0.6000000238418579,0.05999999865889549,0.05288684368133545,0.09617261198364588,2.064000082015991,0.23839230283357837
46,0.8535198588840297,0.0035374018489612176,0.8570572606852798,0.6395348837209303,0.7212704918032787,0.7212704918032787,0.4777475005701518,0.06496115028858185,0.07675428688526154,0.2105970597059706,0.6000000238418579,0.6000000238418579,0.05999999865889549,0.1984342634677887,0.3608447790860169,2.064000082015991,0.30232766161352986
47,0.8537117389381909,0.003589290344980774,0.8573010231627792,0.6337209302325582,0.7211475409836066,0.7211475409836066,0.477422692976437,0.06504684686660767,0.07673098146915436,0.21477347734773478,0.6000000238418579,0.6000000238418579,0.05999999865889549,0.14706073701381683,0.2674240740112488,2.064000082015991,0.28393123932526676
48,0.8521846913900532,0.0035520755260281998,0.8557367657051712,0.6366279069767442,0.7205737704918033,0.7205737704918033,0.477618083965981,0.06490472704172134,0.07672186195850372,0.21592559255925592,0.6000000238418579,0.6000000238418579,0.05999999865889549,0.2276165783405304,0.4139116526160634,2.064000082015991,0.3134221229631993
49,0.8478369732372096,0.0035061122215978924,0.8513430845542033,0.6133720930232558,0.7232377049180327,0.7232377049180327,0.4779105547063261,0.06590811908245087,0.07760581374168396,0.14952295229522952,0.6000000238418579,0.6000000238418579,0.05999999865889549,0.09499751031398773,0.17274917659841035,2.064000082015991,0.25866635202940413
